Timestamp,GPS16_L1PR,GPS16_L2PR,GPS16_EAST,GPS16_NORTH,GPS16_UP,GPS22_L1PR,GPS22_L2PR,GPS22_EAST,GPS22_NORTH,GPS22_UP,GPS9_L1PR,GPS9_L2PR,GPS9_EAST,GPS9_NORTH,GPS9_UP,GPS4_L1PR,GPS4_L2PR,GPS4_EAST,GPS4_NORTH,GPS4_UP,GPS31_L1PR,GPS31_L2PR,GPS31_EAST,GPS31_NORTH,GPS31_UP,GPS26_L1PR,GPS26_L2PR,GPS26_EAST,GPS26_NORTH,GPS26_UP,GPS3_L1PR,GPS3_L2PR,GPS3_EAST,GPS3_NORTH,GPS3_UP,TRUTH_EAST,TRUTH_NORTH,TRUTH_UP
350952,19886073.32,19886074.01,-6379.605954,-4884126.738,19404232.24,23347081.42,23347082.12,-11644150.81,-18164341.11,9237611.805,23454021.73,23454023.42,-16220009.27,14913753.07,8389676.857,20826900.78,20826902.14,-8252188.496,7510431.86,17731618.81,23042080.3,23042081.92,19715045.47,5956485.664,10605508.83,20690728.08,20690728.69,8672729.245,6407021.109,17803425.5,22218867.31,22218868.42,-14148816.04,-11231164.52,13147195.62,-4.551396451,15.68929352,-4.615391333
350953,19885895.52,19885892.87,-5541.827916,-4881172.593,19404791.34,23347637.09,23347637.76,-11643569.04,-18166521.78,9235465.254,23453394.97,23453396.75,-16218663.49,14912927.25,8391981.349,20826541.84,20826543.2,-8250595.347,7508448.097,17732774.72,20691079.36,20691079.96,8674129.875,6409195.908,17802369.53,NaN,NaN,NaN,NaN,NaN,22219333.11,22219334.2,-14148818.71,-11233935.24,13145614.86,-4.563567246,15.69974045,-4.536344243
350954,19885718.06,19885715.31,-4703.83969,-4878218.495,19405350.07,23348192.76,23348193.39,-11642987.04,-18168702.21,9233318.537,23452768.17,23452769.78,-16217317.79,14912100.98,8394285.684,20826182.91,20826184.28,-8249002.379,7506463.981,17733930.35,20691430.64,20691431.26,8675530.685,6411370.39,17801313.26,NaN,NaN,NaN,NaN,NaN,22219798.93,22219799.97,-14148821.22,-11236705.81,13144033.78,-4.566057212,15.66596394,-4.536519671
350955,19885540.66,19885539.27,-3865.641248,-4875264.444,19405908.41,23348748.38,23348748.93,-11642404.82,-18170882.39,9231171.654,23452141.43,23452143.09,-16215972.16,14911274.26,8396589.864,20825824.11,20825825.45,-8247409.594,7504479.511,17735085.7,20691782.05,20691782.63,8676931.675,6413544.556,17800256.69,NaN,NaN,NaN,NaN,NaN,22220264.78,22220265.88,-14148823.6,-11239476.2,13142452.38,-4.576905819,15.69083757,-4.524047146
350956,19885363.52,19885362.77,-3027.232569,-4872310.44,19406466.37,23349304.07,23349304.53,-11641822.37,-18173062.31,9229024.604,23451514.71,23451516.39,-16214626.61,14910447.1,8398893.887,20825465.4,20825466.73,-8245816.99,7502494.688,17736240.78,20692133.52,20692134.13,8678332.844,6415718.405,17799199.82,NaN,NaN,NaN,NaN,NaN,22220730.78,22220731.9,-14148825.82,-11242246.44,13140870.65,-4.560668785,15.69153844,-4.532914913
350957,19885186.08,19885185.54,-2188.613622,-4869356.484,19407023.96,23349859.85,23349860.37,-11641239.7,-18175241.99,9226877.389,23450888.05,23450889.68,-16213281.14,14909619.48,8401197.754,20825106.82,20825108.15,-8244224.569,7500509.511,17737395.58,20692485.12,20692485.73,8679734.193,6417891.938,17798142.64,NaN,NaN,NaN,NaN,NaN,22221196.97,22221197.97,-14148827.9,-11245016.5,13139288.6,-4.537729091,15.66101586,-4.508816736
350958,19885009.24,19885009.09,-1349.784392,-4866402.575,19407581.16,23350415.65,23350416.17,-11640656.8,-18177421.41,9224730.008,23450261.43,23450263.11,-16211935.74,14908791.41,8403501.465,20824748.3,20824749.65,-8242632.33,7498523.981,17738550.11,20692836.86,20692837.47,8681135.722,6420065.154,17797085.17,NaN,NaN,NaN,NaN,NaN,22221663.19,22221664.21,-14148829.83,-11247786.41,13137706.23,-4.546958266,15.65616695,-4.495093118
350959,19884832.4,19884832.75,-510.7448486,-4863448.713,19408137.99,23350971.48,23350971.98,-11640073.68,-18179600.59,9222582.461,23449634.83,23449636.63,-16210590.42,14907962.9,8405805.02,20824389.83,20824391.12,-8241040.272,7496538.097,17739704.36,20693188.66,20693189.28,8682537.431,6422238.054,17796027.39,NaN,NaN,NaN,NaN,NaN,22222129.49,22222130.39,-14148831.61,-11250556.15,13136123.54,-4.539253957,15.65919165,-4.503866067
350960,19884655.64,19884656.27,328.5050319,-4860494.899,19408694.43,23351527.34,23351527.77,-11639490.34,-18181779.52,9220434.748,23449008.23,23449010.1,-16209245.17,14907133.93,8408108.419,20824031.47,20824032.79,-8239448.398,7494551.861,17740858.33,20693540.54,20693541.14,8683939.319,6424410.637,17794969.31,NaN,NaN,NaN,NaN,NaN,22222595.83,22222596.75,-14148833.25,-11253325.73,13134540.53,-4.547310119,15.64721423,-4.477617016
350961,19884478.86,19884479.52,1167.965274,-4857541.132,19409250.5,23352083.22,23352083.69,-11638906.77,-18183958.19,9218286.869,23448381.64,23448383.62,-16207900,14906304.51,8410411.661,20823673.12,20823674.51,-8237856.705,7492565.271,17742012.03,23046554.18,23046564.96,19732406.21,5942947.672,10590554.15,20693892.46,20693893.08,8685341.387,6426582.904,17793910.93,22223062.27,22223063.13,-14148834.74,-11256095.14,13132957.19,-4.545707311,15.64100909,-4.474277974
350962,19884302.42,19884302.27,2007.635901,-4854587.413,19409806.18,23352639.1,23352639.61,-11638322.98,-18186136.62,9216138.825,23447755.11,23447756.83,-16206554.91,14905474.65,8412714.747,20823314.9,20823316.29,-8236265.195,7490578.328,17743165.44,20694244.57,20694245.16,8686743.635,6428754.853,17792852.25,NaN,NaN,NaN,NaN,NaN,22223528.65,22223529.57,-14148836.09,-11258864.4,13131373.54,-4.598073176,15.60095521,-4.493900011
350963,19884126.07,19884126.51,2847.516937,-4851633.742,19410361.49,23353194.75,23353195.27,-11637738.96,-18188314.79,9213990.615,23447128.56,23447130.25,-16205209.89,14904644.33,8415017.677,20822956.72,20822958.09,-8234673.867,7488591.032,17744318.59,20694596.9,20694597.47,8688146.062,6430926.486,17791793.27,NaN,NaN,NaN,NaN,NaN,22223995.07,22223995.97,-14148837.28,-11261633.48,13129789.56,-4.869400553,15.41279115,-4.527313375
350964,19883949.78,19883950.6,3687.608407,-4848680.118,19410916.42,23353750.52,23353751,-11637154.72,-18190492.72,9211842.24,23446502.13,23446503.61,-16203864.95,14903813.57,8417320.45,20822598.7,20822599.96,-8233082.721,7486603.382,17745471.45,20694949.37,20694949.94,8689548.669,6433097.802,17790733.98,NaN,NaN,NaN,NaN,NaN,22224461.54,22224462.42,-14148838.33,-11264402.4,13128205.26,-5.178445496,15.1920499,-4.50294071
350965,19883773.85,19883774.49,4527.910334,-4845726.543,19411470.96,23354306.57,23354307.05,-11636570.26,-18192670.39,9209693.699,23445875.65,23445877.16,-16202520.08,14902982.35,8419623.067,20822240.73,20822241.94,-8231491.757,7484615.38,17746624.04,23048543.05,23048548.01,19740115.31,5936922.099,10583905.03,20695301.83,20695302.4,8690951.455,6435268.801,17789674.4,22224928.32,22224929.26,-14148839.24,-11267171.16,13126620.64,-5.239942768,15.19652809,-4.495186841
350966,19883598.15,19883598.91,5368.422742,-4842773.015,19412025.13,23354862.66,23354863.13,-11635985.57,-18194847.82,9207544.992,23445249.18,23445250.53,-16201175.29,14902150.69,8421925.527,20821882.8,20821884.11,-8229900.976,7482627.025,17747776.35,23049040.48,23049044.03,19742041.94,5935414.871,10582242.5,20695654.32,20695654.93,8692354.421,6437439.483,17788614.51,22225395.2,22225396.15,-14148839.99,-11269939.76,13125035.7,-5.306696815,15.22255135,-4.435201507
350967,19883422.43,19883423.04,6209.145659,-4839819.535,19412578.92,23355418.7,23355419.2,-11635400.66,-18197024.99,9205396.121,23444622.57,23444623.9,-16199830.57,14901318.58,8424227.831,20821524.86,20821526.24,-8228310.377,7480638.317,17748928.39,23049538.13,23049541.05,19743968.3,5933907.309,10580579.87,20696007.08,20696007.67,8693757.567,6439609.848,17787554.32,22225861.98,22225863.03,-14148840.6,-11272708.19,13123450.43,-5.647783837,15.24846749,-4.45431006
350968,19883246.81,19883247.32,7050.079107,-4836866.104,19413132.33,23355974.93,23355975.48,-11634815.52,-18199201.91,9203247.084,23443995.85,23443997.04,-16198485.94,14900486.01,8426529.978,20821166.9,20821168.29,-8226719.961,7478649.256,17750080.15,23050035.97,23050039.23,19745894.4,5932399.413,10578917.14,20696359.84,20696360.43,8695160.892,6441779.896,17786493.83,22226328.97,22226330.04,-14148841.06,-11275476.45,13121864.85,-6.061148904,15.38158305,-4.419191826
350969,19883071.38,19883072.25,7891.223109,-4833912.72,19413685.36,23356531.36,23356531.88,-11634230.15,-18201378.59,9201097.882,23443369.11,23443370.19,-16197141.37,14899653,8428831.968,20820809.05,20820810.42,-8225129.727,7476659.842,17751231.63,23050533.42,23050536.01,19747820.25,5930891.184,10577254.31,20696712.64,20696713.22,8696564.396,6443949.627,17785433.05,22226796.16,22226797.27,-14148841.38,-11278244.55,13120278.94,-6.419943777,15.67876573,-4.389123785
350970,19882896.13,19882896.84,8732.577691,-4830959.385,19414238.01,23357087.88,23357088.38,-11633644.57,-18203555.01,9198948.515,23442742.61,23442743.65,-16195796.89,14898819.54,8431133.802,20820451.35,20820452.78,-8223539.676,7474670.075,17752382.83,23051030.94,23051032.97,19749745.83,5929382.621,10575591.38,20697065.33,20697065.95,8697968.081,6446119.041,17784371.95,22227263.58,22227264.72,-14148841.54,-11281012.49,13118692.71,-6.536152771,15.95665446,-4.410482627
350971,19882720.99,19882721.81,9574.142877,-4828006.098,19414790.28,23357644.35,23357645.09,-11633058.76,-18205731.18,9196798.983,23442116.44,23442117.55,-16194452.48,14897985.63,8433435.479,20820093.88,20820095.28,-8221949.807,7472679.956,17753533.76,23051528.1,23051529.81,19751671.15,5927873.725,10573928.35,20697418.15,20697418.77,8699371.944,6448288.137,17783310.56,22227731.1,22227732.26,-14148841.56,-11283780.26,13117106.16,-6.488234026,16.08883372,-4.415300458
350972,19882545.92,19882546.57,10415.91869,-4825052.86,19415342.17,23358200.83,23358201.63,-11632472.72,-18207907.1,9194649.285,23441490.28,23441491.42,-16193108.15,14897151.27,8435736.999,20819736.57,20819737.99,-8220360.121,7470689.484,17754684.41,23052025.29,23052026.96,19753596.2,5926364.495,10572265.22,20697771.15,20697771.79,8700775.987,6450456.916,17782248.87,22228198.66,22228199.83,-14148841.43,-11286547.87,13115519.29,-6.403040099,16.17730626,-4.466539684
350973,19882370.85,19882371.43,11257.90516,-4822099.67,19415893.68,23358757.18,23358757.93,-11631886.46,-18210082.78,9192499.423,23440864.09,23440865.28,-16191763.89,14896316.46,8438038.362,20819379.28,20819380.69,-8218770.617,7468698.66,17755834.79,23052522.66,23052524.47,19755521,5924854.932,10570601.99,20698124.23,20698124.91,8702180.21,6452625.378,17781186.88,22228666.15,22228667.31,-14148841.16,-11289315.32,13113932.1,-6.417899412,16.20767899,-4.50611303
350974,19882196.01,19882196.5,12100.1023,-4819146.529,19416444.81,23359313.57,23359314.28,-11631299.97,-18212258.2,9190349.396,23440237.96,23440239.19,-16190419.71,14895481.2,8440339.568,20819022.05,20819023.47,-8217181.295,7466707.483,17756984.88,23053020.21,23053021.66,19757445.54,5923345.035,10568938.67,20698477.41,20698478.1,8703584.612,6454793.522,17780124.58,22229133.71,22229134.88,-14148840.74,-11292082.6,13112344.59,-6.412654642,16.22541186,-4.529369325
350975,19882021.24,19882021.54,12942.51015,-4816193.437,19416995.56,23359869.96,23359870.7,-11630713.26,-18214433.37,9188199.205,23439611.87,23439613.11,-16189075.61,14894645.49,8442640.618,20818664.91,20818666.37,-8215592.157,7464715.953,17758134.7,23053517.44,23053519.24,19759369.81,5921834.805,10567275.24,20698830.67,20698831.39,8704989.193,6456961.349,17779061.99,22229601.39,22229602.52,-14148840.17,-11294849.71,13110756.75,-6.431138831,16.20729322,-4.531233719
350976,19881846.57,19881847.06,13785.12872,-4813240.393,19417545.93,23360426.41,23360427.07,-11630126.33,-18216608.29,9186048.848,23438985.81,23438986.96,-16187731.58,14893809.33,8444941.51,20818307.88,20818309.38,-8214003.201,7462724.072,17759284.25,23054014.79,23054016.46,19761293.82,5920324.241,10565611.71,20699184.11,20699184.8,8706393.954,6459128.859,17777999.09,22230069.17,22230070.23,-14148839.45,-11297616.66,13109168.6,-6.427881588,16.20687963,-4.545233085
350977,19881672.17,19881672.35,14627.95804,-4810287.398,19418095.93,23360982.93,23360983.65,-11629539.17,-18218782.96,9183898.327,23438359.81,23438361.04,-16186387.63,14892972.73,8447242.245,20817950.94,20817952.53,-8212414.427,7460731.837,17760433.51,23054512.06,23054513.66,19763217.58,5918813.345,10563948.08,20699537.61,20699538.35,8707798.895,6461296.05,17776935.89,22230537.06,22230538.12,-14148838.58,-11300383.45,13107580.12,-6.42383999,16.20386457,-4.571081626
350978,19881497.79,19881497.98,15470.99813,-4807334.452,19418645.54,23361539.48,23361540.13,-11628951.78,-18220957.37,9181747.642,23437733.84,23437735.15,-16185043.76,14892135.67,8449542.823,20817594.08,20817595.7,-8210825.837,7458739.251,17761582.5,23055009.47,23055011.44,19765141.07,5917302.115,10562284.35,20699891.24,20699891.94,8709204.014,6463462.924,17775872.4,22231005.03,22231006.06,-14148837.57,-11303150.07,13105991.33,-6.403074033,16.21722646,-4.594048435
350979,19881323.55,19881323.87,16314.24902,-4804381.555,19419194.77,23362095.98,23362096.65,-11628364.17,-18223131.54,9179596.792,23437107.89,23437109.17,-16183699.96,14891298.16,8451843.244,20817237.18,20817238.79,-8209237.429,7456746.312,17762731.21,23055506.91,23055508.65,19767064.29,5915790.553,10560620.53,20700244.87,20700245.55,8710609.313,6465629.481,17774808.6,22231473.02,22231473.97,-14148836.41,-11305916.52,13104402.21,-6.417042463,16.24403026,-4.620784402
350980,19881149.42,19881149.75,17157.71073,-4801428.707,19419743.63,23362652.5,23362653.09,-11627776.34,-18225305.46,9177445.777,23436481.87,23436483.23,-16182356.24,14890460.21,8454143.508,20816880.44,20816882.04,-8207649.203,7454753.021,17763879.65,23056004.3,23056005.96,19768987.26,5914278.657,10558956.6,20700598.56,20700599.29,8712014.791,6467795.72,17773744.5,22231941.08,22231942.03,-14148835.1,-11308682.82,13102812.77,-6.413376957,16.24330489,-4.608244009
350981,19880975.44,19880975.75,18001.38329,-4798475.908,19420292.1,23363209.05,23363209.66,-11627188.28,-18227479.13,9175294.598,23435855.79,23435857.46,-16181012.59,14889621.8,8456443.614,20816523.7,20816525.29,-8206061.161,7452759.377,17765027.8,23056501.65,23056503.32,19770909.97,5912766.428,10557292.57,20700952.31,20700953.13,8713420.449,6469961.64,17772680.1,22232409.13,22232410.1,-14148833.64,-11311448.94,13101223.01,-6.421529404,16.24525575,-4.642581999
350982,19880801.55,19880801.94,18845.26671,-4795523.158,19420840.2,23363765.65,23363766.27,-11626599.99,-18229652.54,9173143.255,23435229.87,23435230.92,-16179669.03,14888782.95,8458743.563,20816167.09,20816168.64,-8204473.301,7450765.382,17766175.68,23056999.11,23057000.92,19772832.41,5911253.866,10555628.45,20701306.22,20701306.98,8714826.286,6472127.243,17771615.4,22232877.38,22232878.28,-14148832.04,-11314214.91,13099632.93,-6.418240575,16.25849538,-4.64800753
350983,19880627.76,19880628.17,19689.36104,-4792570.458,19421387.91,23364322.26,23364323.04,-11626011.49,-18231825.71,9170991.748,23434603.96,23434605.08,-16178325.54,14887943.64,8461043.355,20815810.53,20815812.09,-8202885.624,7448771.034,17767323.29,23057496.58,23057498.5,19774754.59,5909740.972,10553964.22,20701660.17,20701660.95,8716232.302,6474292.528,17770550.4,22233345.65,22233346.49,-14148830.29,-11316980.7,13098042.54,-6.404563685,16.26019649,-4.665695851
350984,19880454.11,19880454.95,20533.66627,-4789617.807,19421935.25,23364878.89,23364879.69,-11625422.75,-18233998.62,9168840.076,23433978.14,23433979.06,-16176982.12,14887103.89,8463342.989,20815454.06,20815455.61,-8201298.13,7446776.335,17768470.61,23057994.16,23057996.05,19776676.51,5908227.744,10552299.89,20702014.21,20702015.02,8717638.498,6476457.495,17769485.09,22233813.99,22233814.86,-14148828.39,-11319746.34,13096451.81,-6.414122051,16.27363362,-4.660664519
350985,19880280.56,19880281.54,21378.18246,-4786665.206,19422482.21,23365435.5,23365436.34,-11624833.79,-18236171.28,9166688.24,23433352.29,23433353.81,-16175638.79,14886263.69,8465642.466,20815097.64,20815099.26,-8199710.819,7444781.283,17769617.66,23058491.62,23058493.49,19778598.17,5906714.184,10550635.47,20702368.33,20702369.17,8719044.872,6478622.145,17768419.49,22234282.4,22234283.24,-14148826.34,-11322511.8,13094860.77,-6.41242295,16.27732891,-4.662259491
350986,19880107.27,19880107.83,22222.9096,-4783712.654,19423028.78,23365992.2,23365992.9,-11624244.61,-18238343.7,9164536.241,23432726.45,23432727.95,-16174295.53,14885423.04,8467941.785,20814741.32,20814742.91,-8198123.69,7442785.88,17770764.43,23058989.18,23058991.08,19780519.57,5905200.292,10548970.94,20702722.53,20702723.35,8720451.426,6480786.476,17767353.59,22234750.89,22234751.69,-14148824.14,-11325277.11,13093269.41,-6.412432244,16.28059634,-4.663595254
350987,19879934.04,19879934.57,23067.84774,-4780760.151,19423574.98,23366548.94,23366549.55,-11623655.2,-18240515.86,9162384.077,23432100.64,23432098.85,-16172952.35,14884581.94,8470240.947,20814385.11,20814386.71,-8196536.745,7440790.124,17771910.92,23059486.76,23059488.59,19782440.7,5903686.066,10547306.32,20703076.86,20703077.64,8721858.159,6482950.488,17766287.39,22235219.45,22235220.32,-14148821.8,-11328042.25,13091677.73,-6.412576796,16.28488186,-4.664243648
350988,19879760.91,19879761.54,23912.99689,-4777807.699,19424120.8,23367105.67,23367106.24,-11623065.56,-18242687.77,9160231.75,23431474.78,23431474.89,-16171609.24,14883740.39,8472539.951,20814028.88,20814030.43,-8194949.982,7438794.017,17773057.13,23059984.27,23059986.26,19784361.57,5902171.508,10545641.59,20703431.24,20703432.02,8723265.072,6485114.183,17765220.88,22235688.12,22235688.88,-14148819.3,-11330807.22,13090085.73,-6.412277031,16.28820609,-4.665212631
350989,19879587.9,19879588.45,24758.35708,-4774855.296,19424666.24,23367662.4,23367662.93,-11622475.7,-18244859.43,9158079.258,23430849,23430848.99,-16170266.22,14882898.39,8474838.798,20813672.74,20813674.3,-8193363.403,7436797.558,17774203.07,23060481.72,23060483.63,19786282.18,5900656.618,10543976.77,20703785.72,20703786.53,8724672.163,6487277.559,17764154.08,22236156.82,22236157.57,-14148816.66,-11333572.03,13088493.41,-6.413438658,16.29272207,-4.666546862
350990,19879414.9,19879415.58,25603.92834,-4771902.943,19425211.3,23368219.13,23368219.83,-11621885.62,-18247030.84,9155926.603,23430223.16,23430226.16,-16168923.27,14882055.94,8477137.487,20813316.68,20813318.22,-8191777.006,7434800.748,17775348.73,23060979.15,23060980.91,19788202.53,5899141.395,10542311.84,20704140.24,20704141.06,8726079.434,6489440.618,17763086.97,22236625.56,22236626.31,-14148813.87,-11336336.67,13086900.77,-6.409700382,16.29725599,-4.670173181
350991,19879242.1,19879242.41,26449.71068,-4768950.64,19425755.98,23368775.9,23368776.58,-11621295.31,-18249202,9153773.785,23429597.35,23429600.85,-16167580.39,14881213.05,8479436.018,20812960.69,20812962.24,-8190190.793,7432803.586,17776494.11,23061476.71,23061478.31,19790122.62,5897625.839,10540646.82,20704494.83,20704495.69,8727486.884,6491603.357,17762019.57,22237094.41,22237095.13,-14148810.93,-11339101.15,13085307.8,-6.408908596,16.29867645,-4.672241765
350992,19879069.43,19879069.82,27295.70413,-4765998.387,19426300.28,23369332.69,23369333.4,-11620704.77,-18251372.9,9151620.802,23428971.65,23428973.76,-16166237.6,14880369.7,8481734.391,20812604.79,20812606.54,-8188604.762,7430806.072,17777639.22,23061974.18,23061976.07,19792042.44,5896109.952,10538981.7,20704849.57,20704850.4,8728894.512,6493765.779,17760951.86,22237563.35,22237564.08,-14148807.85,-11341865.46,13083714.52,-6.407904994,16.30151853,-4.674099106
350993,19878896.85,19878897.31,28141.90871,-4763046.184,19426844.2,23369889.52,23369890.17,-11620114.01,-18253543.56,9149467.656,23428345.92,23428347.66,-16164894.88,14879525.91,8484032.607,20812248.97,20812250.72,-8187018.915,7428808.206,17778784.04,23062471.68,23062473.62,19793962,5894593.732,10537316.47,20705204.27,20705205.1,8730302.32,6495927.881,17759883.86,22238032.35,22238033.08,-14148804.61,-11344629.6,13082120.92,-6.40909819,16.30529033,-4.678392861
